,as_number,date,ip_address,id,country,as_name
1278,62904,2022-01-03,170.130.55.98,515_2022-01-03_62904_170.130.55.98,US,EONIX-COMMUNICATIONS-ASBLOCK-62904
1280,16276,2022-01-09,54.37.70.105,2522_2022-01-09_16276_54.37.70.105,FR,OVH
1282,131207,2022-01-10,136.228.128.21,2676_2022-01-10_131207_136.228.128.21,KH,"SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider."
1284,32244,2022-01-10,69.16.218.101,2765_2022-01-10_32244_69.16.218.101,US,LIQUIDWEB
1285,51167,2022-01-09,144.91.110.219,2428_2022-01-09_51167_144.91.110.219,DE,CONTABO
1287,33363,2022-01-04,68.204.7.158,765_2022-01-04_33363_68.204.7.158,US,BHN-33363
1288,41993,2022-01-06,185.82.144.173,1378_2022-01-06_41993_185.82.144.173,FI,CLOUDCENTER
1289,7922,2022-01-05,67.165.206.193,1103_2022-01-05_7922_67.165.206.193,US,COMCAST-7922
1290,1221,2022-01-04,144.139.47.206,775_2022-01-04_1221_144.139.47.206,AU,ASN-TELSTRA Telstra Corporation Ltd
1292,28126,2022-01-03,187.19.167.233,357_2022-01-03_28126_187.19.167.233,BR,BRISANET SERVICOS DE TELECOMUNICACOES LTDA
1293,14061,2022-01-03,159.65.3.147,421_2022-01-03_14061_159.65.3.147,SG,DIGITALOCEAN-ASN
1294,14061,2022-01-07,178.128.83.165,1620_2022-01-07_14061_178.128.83.165,SG,DIGITALOCEAN-ASN
1295,26277,2022-01-02,216.108.227.55,78_2022-01-02_26277_216.108.227.55,US,PREMIANET
1298,34088,2022-01-03,151.106.39.36,534_2022-01-03_34088_151.106.39.36,FR,GDY-FRANCE
1299,49040,2022-01-06,185.242.88.63,1331_2022-01-06_49040_185.242.88.63,BG,KIG-UNISAT-TV
1300,133592,2022-01-04,103.139.242.30,952_2022-01-04_133592_103.139.242.30,IN,SPCTRM-AS-IN Spectram Telecom Pvt Ltd
1301,16276,2022-01-10,192.99.150.39,2629_2022-01-10_16276_192.99.150.39,CA,OVH
1302,27831,2022-01-09,186.97.172.178,2279_2022-01-09_27831_186.97.172.178,CO,Colombia Movil
1304,26277,2022-01-10,216.108.227.55,2616_2022-01-10_26277_216.108.227.55,US,PREMIANET
1306,262282,2022-01-06,177.52.26.233,1520_2022-01-06_262282_177.52.26.233,BR,MARIA LUCIANA MACHADO E CIA LTDA-ME
1307,16276,2022-01-06,37.187.115.122,1302_2022-01-06_16276_37.187.115.122,FR,OVH
1309,5384,2022-01-04,176.205.209.183,967_2022-01-04_5384_176.205.209.183,AE,EMIRATES-INTERNET Emirates Internet
1310,24492,2022-01-03,49.156.39.150,318_2022-01-03_24492_49.156.39.150,KH,IIT-WICAM-AS-AP WiCAM Corporation Ltd.
1311,327979,2022-01-03,41.76.108.46,518_2022-01-03_327979_41.76.108.46,ZA,DIAMATRIX
1314,701,2022-01-10,108.55.14.158,2557_2022-01-10_701_108.55.14.158,US,UUNET
1315,34137,2022-01-03,85.88.174.94,324_2022-01-03_34137_85.88.174.94,RU,RUAMUR-AS
1316,133296,2022-01-05,103.233.25.228,1072_2022-01-05_133296_103.233.25.228,IN,WEBWERKS-AS-IN Web Werks India Pvt. Ltd.
1317,38763,2022-01-03,122.129.203.163,502_2022-01-03_38763_122.129.203.163,ID,CYBERBINTAN-AS-ID PT. Cyber Bintan
1318,132241,2022-01-09,103.8.26.102,2406_2022-01-09_132241_103.8.26.102,MY,SKSATECH1-MY SKSA TECHNOLOGY SDN BHD
1320,24940,2022-01-03,85.10.248.28,617_2022-01-03_24940_85.10.248.28,DE,HETZNER-AS
1321,27695,2022-01-08,190.109.169.161,2158_2022-01-08_27695_190.109.169.161,CO,EDATEL S.A. E.S.P
1322,14061,2022-01-07,128.199.206.91,1710_2022-01-07_14061_128.199.206.91,SG,DIGITALOCEAN-ASN
1324,14061,2022-01-08,128.199.206.91,2029_2022-01-08_14061_128.199.206.91,SG,DIGITALOCEAN-ASN
1329,16276,2022-01-05,51.68.138.110,1173_2022-01-05_16276_51.68.138.110,PL,OVH
1331,39798,2022-01-05,5.181.156.16,1278_2022-01-05_39798_5.181.156.16,MD,MIVOCLOUD
1332,46606,2022-01-10,162.214.50.39,2835_2022-01-10_46606_162.214.50.39,US,UNIFIEDLAYER-AS-1
1333,27695,2022-01-07,191.103.252.193,1846_2022-01-07_27695_191.103.252.193,CO,EDATEL S.A. E.S.P
1334,136883,2022-01-08,103.109.247.8,2019_2022-01-08_136883_103.109.247.8,ID,IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya
1336,17762,2022-01-06,49.248.217.170,1350_2022-01-06_17762_49.248.217.170,IN,HTIL-TTML-IN-AP Tata Teleservices Maharashtra Ltd
1338,27640,2022-01-10,104.36.167.47,2799_2022-01-10_27640_104.36.167.47,US,GIGASNET-AS
1339,63949,2022-01-09,45.79.91.89,2285_2022-01-09_63949_45.79.91.89,US,"LINODE-AP Linode, LLC"
1341,46690,2022-01-03,32.221.229.7,591_2022-01-03_46690_32.221.229.7,US,SNET-FCC
1343,16276,2022-01-09,54.37.106.167,2299_2022-01-09_16276_54.37.106.167,FR,OVH
