"id","as_name","as_number","country","date","ip_address"
"490_2022-01-03_132241_103.8.26.103","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-03","103.8.26.103"
"1254_2022-01-05_20001_76.169.147.192","TWC-20001-PACWEST","20001","US","2022-01-05","76.169.147.192"
"500_2022-01-03_51167_164.68.99.3","CONTABO","51167","DE","2022-01-03","164.68.99.3"
"170_2022-12-25_4788_175.139.207.179","""TMNET-AS-AP TM Net, Internet Service Provider""","4788","MY","2022-12-25","175.139.207.179"
"1540_2022-01-06_28745_83.146.71.242","SUTTK-AS","28745","RU","2022-01-06","83.146.71.242"
"819_2022-01-04_132241_103.8.26.103","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-04","103.8.26.103"
"2032_2022-01-08_9341_103.94.0.178","ICONPLN-ID-AP-ISP PT INDONESIA COMNETS PLUS","9341","ID","2022-01-08","103.94.0.178"
"5_2022-12-21_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-12-21","66.175.217.172"
"1860_2022-01-07_28745_83.146.71.242","SUTTK-AS","28745","RU","2022-01-07","83.146.71.242"
"68_2022-12-23_6327_50.68.204.71","SHAW","6327","CA","2022-12-23","50.68.204.71"
"60_2022-12-25_8412_84.113.121.103","TMA Magenta Telekom","8412","AT","2022-12-25","84.113.121.103"
"1999_2022-01-08_14061_104.248.178.90","DIGITALOCEAN-ASN","14061","US","2022-01-08","104.248.178.90"
"209_2022-12-22_12322_78.193.176.97","PROXAD","12322","FR","2022-12-22","78.193.176.97"
"567_2022-01-03_28745_83.146.71.242","SUTTK-AS","28745","RU","2022-01-03","83.146.71.242"
"1393_2022-01-06_133296_103.233.25.228","WEBWERKS-AS-IN Web Werks India Pvt. Ltd.","133296","IN","2022-01-06","103.233.25.228"
"2769_2022-01-10_27831_186.97.201.66","Colombia Movil","27831","CO","2022-01-10","186.97.201.66"
"33_2022-01-02_42730_178.254.33.197","EVANZOAS","42730","DE","2022-01-02","178.254.33.197"
"167_2022-12-22_16276_54.37.131.158","OVH","16276","FR","2022-12-22","54.37.131.158"
"144_2022-01-02_20115_96.37.113.36","CHARTER-20115","20115","US","2022-01-02","96.37.113.36"
"1817_2022-01-07_16276_51.68.138.110","OVH","16276","PL","2022-01-07","51.68.138.110"
"2555_2022-01-10_25459_37.247.35.130","NEDZONE-AS","25459","NL","2022-01-10","37.247.35.130"
"97_2022-12-22_16276_146.59.116.242","OVH","16276","FR","2022-12-22","146.59.116.242"
"2821_2022-01-10_11260_24.222.20.254","EASTLINK-HSI","11260","CA","2022-01-10","24.222.20.254"
"146_2022-12-24_6327_184.68.116.146","SHAW","6327","CA","2022-12-24","184.68.116.146"
"1638_2022-01-07_61635_131.100.24.192","GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME","61635","BR","2022-01-07","131.100.24.192"
"943_2022-01-04_5410_31.35.28.29","BOUYGTEL-ISP","5410","FR","2022-01-04","31.35.28.29"
"1525_2022-01-06_27695_191.103.252.193","EDATEL S.A. E.S.P","27695","CO","2022-01-06","191.103.252.193"
"466_2022-01-03_701_100.1.119.41","UUNET","701","US","2022-01-03","100.1.119.41"
"957_2022-01-04_63761_103.70.29.165","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-04","103.70.29.165"
"157_2022-12-22_7922_76.100.159.250","COMCAST-7922","7922","US","2022-12-22","76.100.159.250"
"1497_2022-01-06_136883_103.109.247.10","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-06","103.109.247.10"
"2846_2022-01-10_43513_94.140.114.201","NANO-AS","43513","LV","2022-01-10","94.140.114.201"
"155_2022-12-22_5603_149.126.159.106","SIOL-NET Telekom Slovenije d.d.","5603","SI","2022-12-22","149.126.159.106"
"2247_2022-01-09_37963_121.199.35.69","""CNNIC-ALIBABA-CN-NET-AP Hangzhou Alibaba Advertising Co.,Ltd.""","37963","CN","2022-01-09","121.199.35.69"
"303_2022-01-02_30689_72.252.201.34","FLOW-NET","30689","JM","2022-01-02","72.252.201.34"
"222_2022-01-02_27695_186.159.4.217","EDATEL S.A. E.S.P","27695","CO","2022-01-02","186.159.4.217"
"2613_2022-01-10_7713_36.89.98.183","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-10","36.89.98.183"
"1633_2022-01-07_61635_131.100.24.199","GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME","61635","BR","2022-01-07","131.100.24.199"
"121_2022-01-02_6830_89.101.97.139","""LIBERTYGLOBAL Liberty Global formerly UPC Broadband Holding, aka AORTA""","6830","IE","2022-01-02","89.101.97.139"
"3_2022-12-21_14061_178.128.23.9","DIGITALOCEAN-ASN","14061","SG","2022-12-21","178.128.23.9"
"136_2022-12-24_29802_139.177.146.137","HVC-AS","29802","US","2022-12-24","139.177.146.137"
"1165_2022-01-05_133647_45.116.106.45","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-05","45.116.106.45"
"2061_2022-01-08_3737_50.29.166.232","AS-PTD","3737","US","2022-01-08","50.29.166.232"
"265_2022-01-02_265491_170.78.0.135","ARP TELECOM COMUNICACOES LTDA ME","265491","BR","2022-01-02","170.78.0.135"
"2734_2022-01-10_9500_218.101.110.3","VODAFONE-TRANSIT-AS Vodafone NZ Ltd.","9500","NZ","2022-01-10","218.101.110.3"
"46_2022-12-21_45178_111.125.157.230","""ROSHAN-AF Main Street, House No. 13 Wazir Akbar Khan""","45178","AF","2022-12-21","111.125.157.230"
"991_2022-01-05_394695_216.10.251.121","PUBLIC-DOMAIN-REGISTRY","394695","IN","2022-01-05","216.10.251.121"
"2686_2022-01-10_14061_198.199.98.78","DIGITALOCEAN-ASN","14061","US","2022-01-10","198.199.98.78"
"304_2022-01-02_51407_176.67.56.94","MADA-AS","51407","PS","2022-01-02","176.67.56.94"
"525_2022-01-03_63949_172.104.227.98","""LINODE-AP Linode, LLC""","63949","DE","2022-01-03","172.104.227.98"
"135_2022-12-22_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-22","12.172.173.82"
"1286_2022-01-05_22047_190.45.79.111","VTR BANDA ANCHA S.A.","22047","CL","2022-01-05","190.45.79.111"
"2033_2022-01-08_7713_36.95.110.19","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-08","36.95.110.19"
"546_2022-01-03_13489_181.129.251.109","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-03","181.129.251.109"
"198_2022-12-22_577_69.159.156.133","BACOM","577","CA","2022-12-22","69.159.156.133"
"40_2022-12-22_9318_218.38.121.17","SKB-AS SK Broadband Co Ltd","9318","KR","2022-12-22","218.38.121.17"
"2131_2022-01-08_63949_172.104.227.98","""LINODE-AP Linode, LLC""","63949","DE","2022-01-08","172.104.227.98"
"1357_2022-01-06_16276_37.59.103.148","OVH","16276","FR","2022-01-06","37.59.103.148"
"1786_2022-01-07_132241_103.8.26.103","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-07","103.8.26.103"
"401_2022-01-03_136883_103.109.247.8","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-03","103.109.247.8"
"1952_2022-01-08_61635_131.100.24.199","GOPLEX TELECOMUNICACOES E INTERNET LTDA - ME","61635","BR","2022-01-08","131.100.24.199"
"1076_2022-01-05_7713_36.91.36.29","TELKOMNET-AS-AP PT Telekomunikasi Indonesia","7713","ID","2022-01-05","36.91.36.29"
"1243_2022-01-05_46690_32.221.229.7","SNET-FCC","46690","US","2022-01-05","32.221.229.7"
"2505_2022-01-09_21782_67.209.195.198","PLATEAU","21782","US","2022-01-09","67.209.195.198"
"2491_2022-01-09_51167_144.91.122.94","CONTABO","51167","DE","2022-01-09","144.91.122.94"
"1023_2022-01-05_14061_178.128.197.110","DIGITALOCEAN-ASN","14061","DE","2022-01-05","178.128.197.110"
"224_2022-01-02_16735_200.233.192.111","ALGAR TELECOM SA","16735","BR","2022-01-02","200.233.192.111"
"193_2022-12-22_42298_78.101.91.215","GCC-MPLS-PEERING GCC MPLS peering","42298","QA","2022-12-22","78.101.91.215"
"2069_2022-01-08_30083_69.64.50.41","AS-30083-GO-DADDY-COM-LLC","30083","US","2022-01-08","69.64.50.41"
"685_2022-01-04_28126_187.19.167.233","BRISANET SERVICOS DE TELECOMUNICACOES LTDA","28126","BR","2022-01-04","187.19.167.233"
"2360_2022-01-09_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-09","217.17.56.163"
"1963_2022-01-08_42730_178.254.33.197","EVANZOAS","42730","DE","2022-01-08","178.254.33.197"
"1834_2022-01-07_32244_69.16.218.101","LIQUIDWEB","32244","US","2022-01-07","69.16.218.101"
"8_2022-12-23_16276_192.99.150.39","OVH","16276","CA","2022-12-23","192.99.150.39"
"868_2022-01-04_265317_168.121.97.34","TRIXNET SERVICOS DE TELEINFORMATICA LTDA","265317","BR","2022-01-04","168.121.97.34"
"158_2022-12-24_3215_92.154.45.81","France Telecom - Orange","3215","FR","2022-12-24","92.154.45.81"
"91_2022-12-23_20001_98.145.23.67","TWC-20001-PACWEST","20001","US","2022-12-23","98.145.23.67"
"2419_2022-01-09_38763_122.129.203.163","CYBERBINTAN-AS-ID PT. Cyber Bintan","38763","ID","2022-01-09","122.129.203.163"
"782_2022-01-04_12874_93.48.58.123","FASTWEB","12874","IT","2022-01-04","93.48.58.123"
"1737_2022-01-07_25585_217.17.56.163","KENCOMP","25585","GB","2022-01-07","217.17.56.163"
"216_2022-12-21_10396_64.237.240.3","COQUI-NET","10396","PR","2022-12-21","64.237.240.3"
"748_2022-01-04_14061_128.199.232.159","DIGITALOCEAN-ASN","14061","SG","2022-01-04","128.199.232.159"
"219_2022-12-22_20001_76.170.252.153","TWC-20001-PACWEST","20001","US","2022-12-22","76.170.252.153"
"102_2022-12-25_13285_2.99.47.198","OPALTELECOM-AS TalkTalk Communications Limited","13285","GB","2022-12-25","2.99.47.198"
"501_2022-01-03_14061_142.93.218.86","DIGITALOCEAN-ASN","14061","IN","2022-01-03","142.93.218.86"
"201_2022-12-21_577_69.159.156.133","BACOM","577","CA","2022-12-21","69.159.156.133"
"1071_2022-01-05_14061_128.199.206.91","DIGITALOCEAN-ASN","14061","SG","2022-01-05","128.199.206.91"
"54_2022-12-23_16276_54.37.131.164","OVH","16276","FR","2022-12-23","54.37.131.164"
"752_2022-01-04_13188_37.57.82.112","TRIOLAN","13188","UA","2022-01-04","37.57.82.112"
"1101_2022-01-05_262807_186.250.48.123","Redfox Telecomunicacoes Ltda.","262807","BR","2022-01-05","186.250.48.123"
"19_2022-12-25_14061_198.199.70.22","DIGITALOCEAN-ASN","14061","US","2022-12-25","198.199.70.22"
"2559_2022-01-10_394695_216.10.251.121","PUBLIC-DOMAIN-REGISTRY","394695","IN","2022-01-10","216.10.251.121"
"489_2022-01-03_132241_103.8.26.102","SKSATECH1-MY SKSA TECHNOLOGY SDN BHD","132241","MY","2022-01-03","103.8.26.102"
"139_2022-01-02_16276_51.83.3.52","OVH","16276","FR","2022-01-02","51.83.3.52"
"62_2022-12-24_5089_92.239.81.124","NTL","5089","GB","2022-12-24","92.239.81.124"
"1189_2022-01-05_16276_176.31.163.17","OVH","16276","FR","2022-01-05","176.31.163.17"
"84_2022-01-02_14280_204.174.223.210","NETNATION","14280","CA","2022-01-02","204.174.223.210"
"2234_2022-01-08_42612_82.98.180.154","DINAHOSTING-AS","42612","ES","2022-01-08","82.98.180.154"
"1812_2022-01-07_62904_170.130.55.98","EONIX-COMMUNICATIONS-ASBLOCK-62904","62904","US","2022-01-07","170.130.55.98"
"2426_2022-01-09_133647_45.116.106.45","ELXIREDATA-AS-IN ELXIRE DATA SERVICES PVT. LTD.","133647","IN","2022-01-09","45.116.106.45"
"2547_2022-01-10_13188_159.224.167.102","TRIOLAN","13188","UA","2022-01-10","159.224.167.102"
"1158_2022-01-05_51167_5.189.150.29","CONTABO","51167","DE","2022-01-05","5.189.150.29"
"494_2022-01-03_16276_51.210.242.234","OVH","16276","FR","2022-01-03","51.210.242.234"
"2470_2022-01-09_13489_201.184.226.74","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-09","201.184.226.74"
"1899_2022-01-07_22773_70.163.1.219","ASN-CXA-ALL-CCI-22773-RDC","22773","US","2022-01-07","70.163.1.219"
"488_2022-01-03_19994_198.61.167.176","RACKSPACE","19994","US","2022-01-03","198.61.167.176"
"1415_2022-01-06_7922_73.151.236.31","COMCAST-7922","7922","US","2022-01-06","73.151.236.31"
"230_2022-12-23_5769_173.178.151.233","VIDEOTRON","5769","CA","2022-12-23","173.178.151.233"
"1307_2022-01-06_25159_62.64.9.237","SONICDUO-AS","25159","RU","2022-01-06","62.64.9.237"
"230_2022-12-22_3215_86.195.14.72","France Telecom - Orange","3215","FR","2022-12-22","86.195.14.72"
"281_2022-01-02_3329_79.167.192.206","""HOL-GR Athens, Greece""","3329","GR","2022-01-02","79.167.192.206"
"113_2022-12-21_15557_93.24.192.142","LDCOMNET","15557","FR","2022-12-21","93.24.192.142"
"406_2022-01-03_133296_103.87.173.60","WEBWERKS-AS-IN Web Werks India Pvt. Ltd.","133296","IN","2022-01-03","103.87.173.60"
"43_2022-12-22_45293_203.217.140.239","UT-AS-ID Universitas Terbuka","45293","ID","2022-12-22","203.217.140.239"
"2345_2022-01-09_13188_37.57.82.112","TRIOLAN","13188","UA","2022-01-09","37.57.82.112"
"137_2022-12-25_8866_46.10.198.106","BTC-AS BULGARIA","8866","BG","2022-12-25","46.10.198.106"
"1234_2022-01-05_14061_134.209.247.135","DIGITALOCEAN-ASN","14061","DE","2022-01-05","134.209.247.135"
"2836_2022-01-10_5410_31.35.28.29","BOUYGTEL-ISP","5410","FR","2022-01-10","31.35.28.29"
"1787_2022-01-07_264776_168.197.250.14","Omar Anselmo Ripoll TDC NET","264776","AR","2022-01-07","168.197.250.14"
"36_2022-12-25_14061_174.138.33.49","DIGITALOCEAN-ASN","14061","US","2022-12-25","174.138.33.49"
"2444_2022-01-09_14061_164.90.159.54","DIGITALOCEAN-ASN","14061","US","2022-01-09","164.90.159.54"
"2343_2022-01-09_31133_31.173.137.39","MF-MGSM-AS PJSC MegaFon","31133","RU","2022-01-09","31.173.137.39"
"521_2022-01-03_136883_103.109.247.10","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-01-03","103.109.247.10"
"1679_2022-01-07_51167_178.238.236.59","CONTABO","51167","DE","2022-01-07","178.238.236.59"
"1694_2022-01-07_14280_204.174.223.210","NETNATION","14280","CA","2022-01-07","204.174.223.210"
"42_2022-12-21_45293_203.217.140.239","UT-AS-ID Universitas Terbuka","45293","ID","2022-12-21","203.217.140.239"
"592_2022-01-03_45769_114.79.148.170","DVOIS-IN D-Vois Broadband Pvt Ltd","45769","IN","2022-01-03","114.79.148.170"
"379_2022-01-03_63949_66.175.217.172","""LINODE-AP Linode, LLC""","63949","US","2022-01-03","66.175.217.172"
"2733_2022-01-10_51167_5.189.150.29","CONTABO","51167","DE","2022-01-10","5.189.150.29"
"2859_2022-01-10_16276_139.99.30.176","OVH","16276","SG","2022-01-10","139.99.30.176"
"2089_2022-01-08_24550_116.90.234.82","WEBSURFERNP-AS-NP Websurfer Nepal Internet Service Provider","24550","NP","2022-01-08","116.90.234.82"
"2143_2022-01-08_265317_168.121.97.34","TRIXNET SERVICOS DE TELEINFORMATICA LTDA","265317","BR","2022-01-08","168.121.97.34"
"1862_2022-01-07_19422_152.156.122.10","Telefonica Moviles del Uruguay SA","19422","UY","2022-01-07","152.156.122.10"
"108_2022-12-22_3301_81.229.117.95","TELIANET-SWEDEN Telia Company","3301","SE","2022-12-22","81.229.117.95"
"176_2022-12-21_29802_139.177.146.137","HVC-AS","29802","US","2022-12-21","139.177.146.137"
"1083_2022-01-05_12271_98.0.159.122","TWC-12271-NYC","12271","US","2022-01-05","98.0.159.122"
"366_2022-01-03_63949_178.79.150.86","""LINODE-AP Linode, LLC""","63949","GB","2022-01-03","178.79.150.86"
"2543_2022-01-10_138974_103.150.68.124","MESHNETWORK-AS-AP MESH NETWORK","138974","BD","2022-01-10","103.150.68.124"
"100_2022-12-23_701_108.6.249.139","UUNET","701","US","2022-12-23","108.6.249.139"
"76_2022-12-21_6128_75.99.125.238","CABLE-NET-1","6128","US","2022-12-21","75.99.125.238"
"2778_2022-01-10_16735_189.112.119.205","ALGAR TELECOM SA","16735","BR","2022-01-10","189.112.119.205"
"1058_2022-01-05_16276_54.39.98.141","OVH","16276","CA","2022-01-05","54.39.98.141"
"2844_2022-01-10_16276_54.37.70.105","OVH","16276","FR","2022-01-10","54.37.70.105"
"223_2022-12-22_9930_202.187.239.67","""TTNET-MY TIME dotCom Berhad No. 14, Jalan Majistret U126 Hicom Glenmarie Industrial Park 40150 Shah Alam Selangor, Malaysia""","9930","MY","2022-12-22","202.187.239.67"
"144_2022-12-24_5413_94.30.98.134","AS5413","5413","GB","2022-12-24","94.30.98.134"
"2791_2022-01-10_14522_186.71.134.62","Satnet","14522","EC","2022-01-10","186.71.134.62"
"131_2022-12-24_10796_65.30.139.145","TWC-10796-MIDWEST","10796","US","2022-12-24","65.30.139.145"
"2661_2022-01-10_7922_73.151.236.31","COMCAST-7922","7922","US","2022-01-10","73.151.236.31"
"638_2022-01-03_131710_103.9.36.172","IDNIC-AERONET-AS-ID PT Aero Systems Indonesia","131710","ID","2022-01-03","103.9.36.172"
"291_2022-01-02_24940_85.10.248.28","HETZNER-AS","24940","DE","2022-01-02","85.10.248.28"
"626_2022-01-03_63761_103.70.29.165","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-03","103.70.29.165"
"117_2022-01-02_134113_103.52.135.61","MCN-BD Kazi Sazzad Hossain TA Millennium Computers & Networking","134113","BD","2022-01-02","103.52.135.61"
"2132_2022-01-08_9318_116.124.128.206","SKB-AS SK Broadband Co Ltd","9318","KR","2022-01-08","116.124.128.206"
"143_2022-12-21_132573_45.248.169.101","SAINGN-AS-IN SAI NGN Network Services","132573","IN","2022-12-21","45.248.169.101"
"23_2022-12-24_136883_103.109.247.10","IDNIC-UNUSA-AS-ID Universitas Nahdlatul Ulama Surabaya","136883","ID","2022-12-24","103.109.247.10"
"19_2022-12-23_19994_198.61.167.176","RACKSPACE","19994","US","2022-12-23","198.61.167.176"
"220_2022-12-22_5650_74.33.196.114","FRONTIER-FRTR","5650","US","2022-12-22","74.33.196.114"
"1362_2022-01-06_13489_181.129.167.82","EPM Telecomunicaciones S.A. E.S.P.","13489","CO","2022-01-06","181.129.167.82"
"209_2022-12-23_5650_74.33.196.114","FRONTIER-FRTR","5650","US","2022-12-23","74.33.196.114"
"640_2022-01-04_16276_51.178.161.32","OVH","16276","FR","2022-01-04","51.178.161.32"
"1914_2022-01-07_54290_104.168.155.129","HOSTWINDS","54290","US","2022-01-07","104.168.155.129"
"1030_2022-01-05_11427_24.162.214.166","TWC-11427-TEXAS","11427","US","2022-01-05","24.162.214.166"
"2265_2022-01-09_35805_178.134.47.166","SILKNET-AS","35805","GE","2022-01-09","178.134.47.166"
"9_2022-12-21_14061_128.199.232.159","DIGITALOCEAN-ASN","14061","SG","2022-12-21","128.199.232.159"
"688_2022-01-04_46606_162.214.106.107","UNIFIEDLAYER-AS-1","46606","US","2022-01-04","162.214.106.107"
"136_2022-12-25_6327_184.68.116.146","SHAW","6327","CA","2022-12-25","184.68.116.146"
"684_2022-01-04_52663_177.67.137.111","Turbo BSB Tecnologias em Rede Ltda.","52663","BR","2022-01-04","177.67.137.111"
"102_2022-12-22_3301_213.67.255.57","TELIANET-SWEDEN Telia Company","3301","SE","2022-12-22","213.67.255.57"
"345_2022-01-03_28006_190.152.4.202","CORPORACION NACIONAL DE TELECOMUNICACIONES - CNT EP","28006","EC","2022-01-03","190.152.4.202"
"309_2022-01-02_63761_103.70.29.126","MAXDATA-VN Cong ty TNHH Dich vu truc tuyen Maxdata","63761","VN","2022-01-02","103.70.29.126"
"197_2022-12-22_27953_181.118.183.50","NODOSUD S.A","27953","AR","2022-12-22","181.118.183.50"
"30_2022-12-23_37719_196.203.37.215","Hexabyte-AS","37719","TN","2022-12-23","196.203.37.215"
"2041_2022-01-08_12271_98.0.159.122","TWC-12271-NYC","12271","US","2022-01-08","98.0.159.122"
"1434_2022-01-06_36958_41.86.42.158","CWSeychelles-AS","36958","SC","2022-01-06","41.86.42.158"
"2228_2022-01-08_5384_176.205.194.245","EMIRATES-INTERNET Emirates Internet","5384","AE","2022-01-08","176.205.194.245"
"2063_2022-01-08_131207_136.228.128.21","""SINET-KH SINET, Cambodias specialist Internet and Telecom Service Provider.""","131207","KH","2022-01-08","136.228.128.21"
"1263_2022-01-05_7029_40.134.247.125","WINDSTREAM","7029","US","2022-01-05","40.134.247.125"
"142_2022-12-21_7018_12.172.173.82","ATT-INTERNET4","7018","US","2022-12-21","12.172.173.82"
"540_2022-01-03_267129_45.229.162.233","NET+ TELECOM","267129","BR","2022-01-03","45.229.162.233"
"594_2022-01-03_20115_24.178.196.158","CHARTER-20115","20115","US","2022-01-03","24.178.196.158"
"1177_2022-01-05_8412_81.223.127.86","TMA Magenta Telekom","8412","AT","2022-01-05","81.223.127.86"
"865_2022-01-04_16276_176.31.163.17","OVH","16276","FR","2022-01-04","176.31.163.17"
"2180_2022-01-08_14061_134.209.247.135","DIGITALOCEAN-ASN","14061","DE","2022-01-08","134.209.247.135"
"1702_2022-01-07_51167_213.136.86.165","CONTABO","51167","DE","2022-01-07","213.136.86.165"
"7_2022-12-21_14280_204.174.223.210","NETNATION","14280","CA","2022-12-21","204.174.223.210"
"1536_2022-01-06_28669_187.108.32.133","America-NET Ltda.","28669","BR","2022-01-06","187.108.32.133"
"1306_2022-01-06_136969_103.73.102.174","KKNETWROK-AS-AP KK Networks (Pvt) Ltd.","136969","PK","2022-01-06","103.73.102.174"
"2754_2022-01-10_63949_172.104.227.98","""LINODE-AP Linode, LLC""","63949","DE","2022-01-10","172.104.227.98"
"20_2022-01-02_394695_216.10.251.121","PUBLIC-DOMAIN-REGISTRY","394695","IN","2022-01-02","216.10.251.121"
"277_2022-01-02_7385_209.210.95.228","ALLSTREAM","7385","US","2022-01-02","209.210.95.228"
"2231_2022-01-08_131710_103.9.36.172","IDNIC-AERONET-AS-ID PT Aero Systems Indonesia","131710","ID","2022-01-08","103.9.36.172"
"2330_2022-01-09_14061_207.154.208.93","DIGITALOCEAN-ASN","14061","DE","2022-01-09","207.154.208.93"
"156_2022-12-23_12479_92.186.69.229","UNI2-AS","12479","ES","2022-12-23","92.186.69.229"
"2627_2022-01-10_63989_103.82.248.59","DE-CORP DE-CORP","63989","TH","2022-01-10","103.82.248.59"
"2101_2022-01-08_19114_200.7.198.138","Otecel S.A.","19114","EC","2022-01-08","200.7.198.138"
"77_2022-12-25_16276_146.59.116.242","OVH","16276","FR","2022-12-25","146.59.116.242"
"162_2022-12-23_10796_65.30.139.145","TWC-10796-MIDWEST","10796","US","2022-12-23","65.30.139.145"
